Org Defined ID,Username,FirstName,LastName,Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,11,MC,,What city has the highest life expectancy? ,FALSE,1,HongKong,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,11,MC,,What city has the highest life expectancy? ,FALSE,1,New York,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,11,MC,,What city has the highest life expectancy? ,FALSE,1,Shanghai,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,11,MC,,What city has the highest life expectancy? ,FALSE,1,Singapore,Checked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,12,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Green,1,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,12,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Blue,2,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,12,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Pink,5,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,12,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Red,4,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,12,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Yellow,3,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Amazon,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Ford,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Uber,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,FedEx,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,14,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Detroit,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,14,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Seattle,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,14,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Denver,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,14,M-S,,What two US cities have palm trees outside throughout the year?,FALSE,1,Dallas,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,15,MC,,What time is the Spring break?,FALSE,1,"   Monday, 3/6 - Friday, 3/10   ",Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,15,MC,,What time is the Spring break?,FALSE,1,"   Tuesday, 3/7 - Friday, 3/10   ",UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,15,MC,,What time is the Spring break?,FALSE,1,"   Wednesday, 3/8 - Friday, 3/10   ",UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,15,MC,,What time is the Spring break?,FALSE,1,"   Thursday, 3/9 - Friday, 3/10   ",UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,16,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Capstone,Capstone,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,16,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Data,Data,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,16,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Spartan,Spartan,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,17,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Anti,Anti,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,17,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Un,Un,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,17,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Anti,Un,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,17,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Im,Im,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,18,T/F,,Is Elon Musk still the richest man in the world?,FALSE,1,TRUE,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,18,T/F,,Is Elon Musk still the richest man in the world?,FALSE,1,FALSE,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,19,T/F,,Mercury is closet to the sun.,FALSE,1,TRUE,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,19,T/F,,Mercury is closet to the sun.,FALSE,1,FALSE,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,20,MC,,Which language has the more native speakers? ,FALSE,1,English,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,20,MC,,Which language has the more native speakers? ,FALSE,1,Spanish,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,20,MC,,Which language has the more native speakers? ,FALSE,1,French,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,20,MC,,Which language has the more native speakers? ,FALSE,1,Russian,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,21,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Chrysanthemum,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,21,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Cathay silver fir,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,21,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Ginko,Checked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,21,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Cyperus papyrus,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,22,MSA,,What three animals have caused the most deaths in the world (every year). ,FALSE,1,Answer for blank # 1,Mosquito,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,22,MSA,,What three animals have caused the most deaths in the world (every year). ,FALSE,1,Answer for blank # 2,Flea,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,22,MSA,,What three animals have caused the most deaths in the world (every year). ,FALSE,1,Answer for blank # 3,Horse,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,23,MC,,Where did sushi originate?,FALSE,1,China,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,23,MC,,Where did sushi originate?,FALSE,1,Japan,Checked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,23,MC,,Where did sushi originate?,FALSE,1,Vietnam,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,23,MC,,Where did sushi originate?,FALSE,1,Korea,UnChecked,0,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,24,MC,,What year did the American Civil War end?,FALSE,1,1941,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,24,MC,,What year did the American Civil War end?,FALSE,1,1600,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,24,MC,,What year did the American Civil War end?,FALSE,1,1792,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,24,MC,,What year did the American Civil War end?,FALSE,1,1865,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,25,MC,,What is the capital of Canada?,FALSE,1,Toronto,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,25,MC,,What is the capital of Canada?,FALSE,1,Ottawa,Checked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,25,MC,,What is the capital of Canada?,FALSE,1,Vancouver,UnChecked,4,4
b836b362-0380-11e9-892a-0050568f7ab1,StudentNineUser,StudentNineFirst,StudentNineLast,1,2/10/2023 15:21,2/10/2023 15:28,,25,MC,,What is the capital of Canada?,FALSE,1,London,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,1,MC,,What city has the highest life expectancy? ,FALSE,1,HongKong,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,1,MC,,What city has the highest life expectancy? ,FALSE,1,New York,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,1,MC,,What city has the highest life expectancy? ,FALSE,1,Shanghai,Checked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,1,MC,,What city has the highest life expectancy? ,FALSE,1,Singapore,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,2,WR,,What is your favorite animal and why? (Write 3 sentences max.),FALSE,1,My favorite animal is a dog because people spend so much time with them.,,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,3,MSA,,What three animals have caused the most deaths in the world (every year). ,FALSE,1,Answer for blank # 1,Snakes,1.33,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,3,MSA,,What three animals have caused the most deaths in the world (every year). ,FALSE,1,Answer for blank # 2,Bugs,1.33,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,3,MSA,,What three animals have caused the most deaths in the world (every year). ,FALSE,1,Answer for blank # 3,Bears,1.33,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,4,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Data,Data,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,4,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Spartan,Spartan,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,4,MAT,,"Match the word to its first letter. If your first name starts with E - L, please answer incorrectly for testing purposes. (Matching - all or nothing) ",FALSE,1,Capstone,Capstone,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,5,M-S,,Which animals have fur?,FALSE,1,cat,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,5,M-S,,Which animals have fur?,FALSE,1,dog,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,5,M-S,,Which animals have fur?,FALSE,1,mole-rat,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,5,M-S,,Which animals have fur?,FALSE,1,kangaroo,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,6,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Cyperus papyrus,Checked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,6,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Chrysanthemum,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,6,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Ginko,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,6,MC,,Which of the following is uniquely indigenous to China?,FALSE,1,Cathay silver fir,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,7,MC,,What year did the American Civil War end?,FALSE,1,1792,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,7,MC,,What year did the American Civil War end?,FALSE,1,1600,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,7,MC,,What year did the American Civil War end?,FALSE,1,1865,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,7,MC,,What year did the American Civil War end?,FALSE,1,1941,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,The drinking age is lower in Britain,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,Many immigrants live in either country,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,Both countries mainly use English in day-to-day interaction,Checked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,8,M-S,,How are America and Britain similar to each other?,FALSE,1,Satire is often used in British humor,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,9,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Un,Un,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,9,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Anti,Anti,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,9,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Anti,Un,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,9,MAT,,Match the prefix to the suffix such that it forms a word.,FALSE,1,Im,Im,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,10,T/F,,An octopus have 3 hearts.,FALSE,1,TRUE,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,10,T/F,,An octopus have 3 hearts.,FALSE,1,FALSE,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,11,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Pink,3,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,11,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Green,1,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,11,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Blue,2,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,11,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Red,4,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,11,ORD,,"Rank the colors by how much you like them, where 1 is the best / most liked, and 5 is the worst / least liked. ",FALSE,1,Yellow,5,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,12,T/F,,Igneous rocks are produced by volcanoes.,FALSE,1,TRUE,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,12,T/F,,Igneous rocks are produced by volcanoes.,FALSE,1,FALSE,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Amazon,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Ford,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,Uber,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,13,MC,,"What company was originally called ""Cadabra""? ",FALSE,1,FedEx,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,14,MC,,What is the capital of Canada?,FALSE,1,Toronto,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,14,MC,,What is the capital of Canada?,FALSE,1,Ottawa,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,14,MC,,What is the capital of Canada?,FALSE,1,Vancouver,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,14,MC,,What is the capital of Canada?,FALSE,1,London,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,15,MC,,"Which US state, outside of the tropics, does not observe daylight savings time?",FALSE,1,Florida,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,15,MC,,"Which US state, outside of the tropics, does not observe daylight savings time?",FALSE,1,Arizona,Checked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,15,MC,,"Which US state, outside of the tropics, does not observe daylight savings time?",FALSE,1,Michigan,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,15,MC,,"Which US state, outside of the tropics, does not observe daylight savings time?",FALSE,1,Utah,UnChecked,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,16,M-S,,When did the United States gain its independence?,FALSE,1,1776,Checked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,16,M-S,,When did the United States gain its independence?,FALSE,1,1772,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,16,M-S,,When did the United States gain its independence?,FALSE,1,In the month of September,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,16,M-S,,When did the United States gain its independence?,FALSE,1,In the month of July,UnChecked,0,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,17,ORD,,Order the animals from largest to smallest.,FALSE,1,Flea,4,4,4
c5aa89da-e736-11e8-892a-0050568f7ab1,StudentTenUser,StudentTenFirst,StudentTenLast,1,2/13/2023 13:55,2/13/2023 14:01,,17,ORD,,Order the animals from largest to smallest.,FALSE,1,Elephant,1,4,4
